DEBUG: General     , 1642895384830> LoggerManager.init                  > Initializing...
LOG  : Lua         , 1642895570335> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2650547917/mods/ManageContainers/media/lua/client/ItemCategoryListbox.lua
LOG  : General     , 1642895570343> Warning: Moveable not valid
LOG  : General     , 1642895570349> Warning: Moveable not valid
LOG  : General     , 1642895570350> Warning: Moveable not valid
LOG  : General     , 1642895570351> Warning: Moveable not valid
LOG  : General     , 1642895570352> Warning: Moveable not valid
LOG  : General     , 1642895570353> Warning: Moveable not valid
LOG  : General     , 1642895570355> Warning: Moveable not valid
LOG  : General     , 1642895570358> Warning: Moveable not valid
LOG  : General     , 1642895570360> Warning: Moveable not valid
LOG  : General     , 1642895570364> Warning: Moveable not valid
LOG  : General     , 1642895570366> Warning: Moveable not valid
LOG  : General     , 1642895570372> Warning: Moveable not valid
LOG  : General     , 1642895570373> Warning: Moveable not valid
LOG  : General     , 1642895570373> Warning: Moveable not valid
LOG  : General     , 1642895570374> Warning: Moveable not valid
LOG  : General     , 1642895570376> Warning: Moveable not valid
LOG  : General     , 1642895570377> Warning: Moveable not valid
LOG  : Lua         , 1642895570380> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/CheatCore.lua
LOG  : Lua         , 1642895570383> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/CheatMenuTerraformTiles.lua
LOG  : General     , 1642895570384> [CHEAT MENU] CheatCore successfully loaded
LOG  : Lua         , 1642895570384> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/CheatMenuCompassPresets.lua
LOG  : Lua         , 1642895570386> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/CheatMenuHomeWindow.lua
LOG  : Lua         , 1642895570386> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/GenericInputWindow.lua
LOG  : Lua         , 1642895570387> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/ISUICheatMenu.lua
LOG  : Lua         , 1642895570388> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/compassUI/compassMain.lua
LOG  : Lua         , 1642895570389> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/compassUI/compassList.lua
LOG  : Lua         , 1642895570390> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/compassUI/compassPOI.lua
LOG  : Lua         , 1642895570390> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/compassUI/compassHoverMenu.lua
LOG  : Lua         , 1642895570391> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/vehicleDefinitions.lua
LOG  : General     , 1642895570391> [CHEAT MENU] ISUICheatMenu successfully loaded
LOG  : Lua         , 1642895570391> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/ISUIColourSlider.lua
LOG  : Lua         , 1642895570392> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/LuaInterpreter.lua
LOG  : Lua         , 1642895570393> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2458631365/mods/Expanded Helicopter Events/media/lua/client/ISUI/Maps/EHE_ISMapDefinitions.lua
WARN : Lua         , 1642895570411> LuaManager$GlobalObject.require> require("Maps/ISMapDefinitions") failed
LOG  : Lua         , 1642895570412> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/NutritionBox.lua
LOG  : Lua         , 1642895570412> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/compassUI/compassCore.lua
LOG  : Lua         , 1642895570879> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/crucibleUI/crucibleCore.lua
LOG  : Lua         , 1642895570880> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/crucibleUI/crucibleHoverMenu.lua
LOG  : Lua         , 1642895570882> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/crucibleUI/crucibleItem.lua
LOG  : Lua         , 1642895570884> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/crucibleUI/crucibleList.lua
LOG  : Lua         , 1642895570885> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/499795221/mods/Cheat Menu/media/lua/client/ISUI/crucibleUI/crucibleMain.lua
LOG  : Lua         , 1642895570887> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/Actions/BobbyPinActionAnim.lua
LOG  : Lua         , 1642895570888> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/Actions/CheckAlarmBuildingAction.lua
LOG  : Lua         , 1642895570888> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/Actions/CheckAlarmVehicleAction.lua
LOG  : Lua         , 1642895570889> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/Actions/CrowbarActionAnim.lua
LOG  : Lua         , 1642895570889> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/Actions/EmptyAction.lua
LOG  : Lua         , 1642895570890> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/BobbyPin/BobbyPinWindow.lua
LOG  : Lua         , 1642895570891> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/Characteristics/Profession.lua
LOG  : Lua         , 1642895570892> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/Characteristics/Trait.lua
LOG  : Lua         , 1642895570892> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/Crowbar/CrowbarWindow.lua
LOG  : Lua         , 1642895570894> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/Hotwire/HotwireWindow.lua
LOG  : Lua         , 1642895570894> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/Hotwire/ISWire.lua
LOG  : Lua         , 1642895570895> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/Hotwire/Wires.lua
LOG  : Lua         , 1642895570896> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/UI/UIBuilding.lua
LOG  : Lua         , 1642895570897> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/UI/UIVehicle.lua
LOG  : Lua         , 1642895570898> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2368058459/mods/BetterLockpicking/media/lua/client/Lockpicking/Utils.lua
LOG  : Lua         , 1642895570900> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2710167561/mods/MapLegendUI/media/lua/client/MapLegendUI.lua
LOG  : Lua         , 1642895570919> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2478768005/mods/TMC_Trolley/media/lua/client/OnEquipTrolley.lua
LOG  : Lua         , 1642895570921> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2694448564/mods/ModManager/media/lua/client/OptionScreens/ModLoadOrderUI.lua
LOG  : Lua         , 1642895570922> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/691831046/mods/bcFineTuneOptions/media/lua/client/OptionScreens/bcFineTune.lua
LOG  : Lua         , 1642895570923> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2188496940/mods/playable instruments/media/lua/client/PlayableInstruments.lua
LOG  : Lua         , 1642895570924> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2216760107/mods/ProfessionFrameworkB41Patch/media/lua/client/ProfessionFrameworkClient.lua
LOG  : Lua         , 1642895570925> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/639909479/mods/Silencer/media/lua/client/Silencer.lua
LOG  : Lua         , 1642895570925> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2619072426/mods/TheStar/media/lua/client/TheStarConfig.lua
LOG  : Lua         , 1642895570926> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2619072426/mods/TheStar/media/lua/client/TheStarNotifier.lua
LOG  : Lua         , 1642895570926> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2619072426/mods/TheStar/media/lua/client/TheStarOptions.lua
LOG  : General     , 1642895570928> ModOptions: Loading ini data...
LOG  : Lua         , 1642895570929> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2619072426/mods/TheStar/media/lua/client/TheStarUtils.lua
LOG  : Lua         , 1642895570930> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2487022075/mods/TMC_TrueActions/media/lua/client/TimedActions/ISLieOnWO.lua
LOG  : Lua         , 1642895570931> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2487022075/mods/TMC_TrueActions/media/lua/client/TimedActions/ISSitOnWO.lua
LOG  : Lua         , 1642895570932> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2487022075/mods/TMC_TrueActions/media/lua/client/TrueActionsSetting.lua
LOG  : Lua         , 1642895570935> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2478768005/mods/TMC_Trolley/media/lua/client/TimedActions/ISTakeTrolley.lua
LOG  : Lua         , 1642895570936> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2487022075/mods/TMC_TrueActions/media/lua/client/TrueActionsLogic.lua
LOG  : Lua         , 1642895570938> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2694448564/mods/ModManager/media/lua/client/UI/MMButton.lua
LOG  : Lua         , 1642895570939> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2694448564/mods/ModManager/media/lua/client/UI/MMImageButton.lua
LOG  : Lua         , 1642895570940> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2694448564/mods/ModManager/media/lua/client/UI/MMPanelCompact.lua
LOG  : Lua         , 1642895570941> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2694448564/mods/ModManager/media/lua/client/UI/MMPanelFilter.lua
LOG  : Lua         , 1642895570944> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2694448564/mods/ModManager/media/lua/client/UI/MMPoster.lua
LOG  : Lua         , 1642895570946> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2694448564/mods/ModManager/media/lua/client/UI/MMTextEntryList.lua
LOG  : Lua         , 1642895570947> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2694448564/mods/ModManager/media/lua/client/UI/MMTickBox.lua
LOG  : Lua         , 1642895570948> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2694448564/mods/ModManager/media/lua/client/UI/ModManagerAboutUI.lua
LOG  : Lua         , 1642895570949> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2694448564/mods/ModManager/media/lua/client/UI/ModManagerChangelogUI.lua
LOG  : Lua         , 1642895570950> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2694448564/mods/ModManager/media/lua/client/UI/ModManagerSettingsUI.lua
LOG  : Lua         , 1642895570951> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2694448564/mods/ModManager/media/lua/client/UI/ModManagerWarningUI.lua
LOG  : Lua         , 1642895570952> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2619072426/mods/TheStar/media/lua/client/UI/TheStarEquippedItem.lua
LOG  : Lua         , 1642895570953> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2619072426/mods/TheStar/media/lua/client/UI/TheStarHandMainExtension.lua
LOG  : Lua         , 1642895570955> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2619072426/mods/TheStar/media/lua/client/UI/TheStarHandSecondaryExtension.lua
LOG  : Lua         , 1642895570956> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2619072426/mods/TheStar/media/lua/client/UI/TheStarHotbar.lua
LOG  : Lua         , 1642895570958> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2619072426/mods/TheStar/media/lua/client/UI/Widget/UIHandMainExtension.lua
LOG  : Lua         , 1642895570959> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2619072426/mods/TheStar/media/lua/client/UI/Widget/UIHandSecondaryExtension.lua
LOG  : Lua         , 1642895570960> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2186592938/mods/CraftHelper41/media/lua/client/UI/craftHelper41Menu.lua
LOG  : Lua         , 1642895570960> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2186592938/mods/CraftHelper41/media/lua/client/crafthelper41.lua
LOG  : Lua         , 1642895570961> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2186592938/mods/CraftHelper41/media/lua/client/UI/craftHelper41Window.lua
LOG  : Lua         , 1642895570962> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2186592938/mods/CraftHelper41/media/lua/client/UI/craftHelper41ScrollingRecipesListBox.lua
LOG  : Lua         , 1642895570963> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2186592938/mods/CraftHelper41/media/lua/client/UI/craftHelper41RecipePanel.lua
LOG  : Lua         , 1642895570965> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2186592938/mods/CraftHelper41/media/lua/client/UI/craftHelper41ScrollingIngredientsListBox.lua
LOG  : Lua         , 1642895570967> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2392709985/mods/tsarslib/media/lua/client/Utils.lua
LOG  : Lua         , 1642895570968> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2392709985/mods/tsarslib/media/lua/client/_Debug/ATADebug.lua
LOG  : Lua         , 1642895570969> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2487022075/mods/TMC_TrueActions/media/lua/client/_Debug/ScenarioDebug.lua
LOG  : Lua         , 1642895570970> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2392709985/mods/tsarslib/media/lua/client/_Debug/TrailersDebug.lua
LOG  : Lua         , 1642895570971> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2458631365/mods/Expanded Helicopter Events/media/lua/client/_fillInventoryContainer.lua
LOG  : Lua         , 1642895570987> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/503640135/mods/bcUtils/media/lua/client/bcUtils_client.lua
LOG  : Lua         , 1642895570988> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/503640135/mods/bcUtils/media/lua/client/bcUtils_genericTA.lua
LOG  : Lua         , 1642895570989> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2627877543/mods/BecomeDesensitized/media/lua/client/becomeDesensitized.lua
LOG  : Lua         , 1642895570996> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2695471997/mods/myclothinguimod/media/lua/client/clothingCategories.lua
LOG  : Lua         , 1642895570997> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2695471997/mods/myclothinguimod/media/lua/client/config.lua
LOG  : Lua         , 1642895570998> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2695471997/mods/myclothinguimod/media/lua/client/libs/options.lua
LOG  : Lua         , 1642895570999> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2695471997/mods/myclothinguimod/media/lua/client/utils/utils.lua
LOG  : General     , 1642895571000> CUI - ModOptions is avaliable - trying to load the data
LOG  : Lua         , 1642895571001> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2650547917/mods/ManageContainers/media/lua/client/configureContainerAction.lua
LOG  : Lua         , 1642895571002> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2695471997/mods/myclothinguimod/media/lua/client/libs/json.lua
LOG  : Lua         , 1642895571003> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2695471997/mods/myclothinguimod/media/lua/client/myCategoryButton.lua
LOG  : Lua         , 1642895571004> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2695471997/mods/myclothinguimod/media/lua/client/myClothingSlot.lua
LOG  : Lua         , 1642895571005> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2695471997/mods/myclothinguimod/media/lua/client/myClothingUI.lua
LOG  : Lua         , 1642895571006> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2188496940/mods/playable instruments/media/lua/client/oka_pvgMod.lua
LOG  : Lua         , 1642895571007> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2650547917/mods/ManageContainers/media/lua/client/placeInContainers.lua
LOG  : Lua         , 1642895571008> Loading: Y:/SteamLibrary/steamapps/workshop/content/108600/2685168362/mods/MoreDescriptionForTraits/media/lua/client/tweakTraitTooltip.lua
